ID,GlideNumber,Country,multi_country,long,lat,Area,Year,Validation,Dead,Displaced,categorised_reason,Severity
4308,,INDONESIA,no,98.4028,3.66137,56237.12,2015,News,0,4000,Heavy Rain,1.0
4309,TC-2015-000163-IND,INDIA,no,78.8554,11.8278,93202.05,2015,News,180,400000,Tropical Cyclone,2.0
4310,FL-2015-000162-QAT,QATAR,yes,51.885,21.6586,402659.81,2015,News,1,0,Heavy Rain,1.0
4311,,USA,no,-100.238,33.9839,439381.83,2015,News,14,300,Heavy Rain,1.0
4312,FL-2015-000165-MDV,MALDIVES,no,73.1892,-0.144295,6371.38,2015,News,0,0,Heavy Rain,1.5
4313,,ALBANIA,no,19.9659,41.2871,11409.69,2015,News,1,300,Heavy Rain,1.0
4314,,USA,no,-91.0829,35.6658,526834.76,2015,News,31,4000,Heavy Rain,2.0
4315,FL-2015-000171-PRY,PARAGUAY,yes,-55.8482,-26.0369,574056.99,2015,News,12,170000,Heavy Rain,2.0
4316,,AUSTRALIA,no,152.121,-30.3571,66654.94,2015,News,0,0,Heavy Rain,1.0
4317,,KENYA,no,39.5133,-2.03643,103769.52,2015,News,112,100000,Heavy Rain,1.5
4318,TC-2015-000170-PHL,PHILIPPINES,no,121.229,12.8357,6147.67,2015,News,40,20000,Tropical Cyclone,1.5
4319,,UNITED KINGDOM,yes,-2.77486,54.9868,36750.19,2015,News,3,64000,Heavy Rain,2.0
4320,,USA,no,-74.6532,39.9212,12448.8,2016,News,8,0,Tropical Cyclone,1.5
4321,,MOZAMBIQUE,no,39.4638,-12.351,80571.64,2016,News,16,6600,Heavy Rain,1.0
4322,,BRAZIL,no,-43.229,-22.5227,53196.42,2016,News,0,500,Heavy Rain,1.0
4323,,BRAZIL,no,-49.5633,-24.107,107923.55,2016,News,0,0,Heavy Rain,1.5
4324,FL-2006-000011-TZA,TANZANIA,no,35.5048,-4.76168,182022.09,2016,News,1,400,Heavy Rain,1.0
4325,,BRAZIL,no,-56.442,-17.9555,110514.83,2016,News,0,1700,Heavy Rain,1.0
4326,,ECUADOR,yes,-79.7009,-0.786333,69541.98,2016,News,7,2300,Heavy Rain,1.5
4327,,AUSTRALIA,no,145.712,-41.858,30723.28,2016,News,0,0,Heavy Rain,1.5
4328,,UNITED KINGDOM,no,-3.83733,55.1834,14340.11,2016,News,0,0,Heavy Rain,1.5
4329,TC-2016-000014-FJI,FIJI,no,177.928,-17.7754,15026.05,2016,News,21,0,Tropical Cyclone,1.5
4330,FL-2016-000009-IDN,INDONESIA,yes,103.352,-2.46543,235818.78,2016,News,1,37000,Heavy Rain,1.0
4331,,NEW ZEALAND,no,172.831,-41.9712,35884.52,2016,News,0,0,Heavy Rain,1.5
4332,,AUSTRALIA,no,142.05,-21.5756,108576.38,2016,News,0,0,Heavy Rain,1.0
4333,,ANGOLA,no,16.0564,-11.5936,277015.44,2016,News,30,1544,Heavy Rain,1.0
4334,,SERBIA,no,21.0546,44.671,16442.45,2016,News,0,420,Heavy Rain,1.5
4335,,BOLIVIA,no,-64.929,-12.843,190581.43,2016,News,0,120,Heavy Rain,1.0
4336,,USA,no,-122.284,38.6065,74128.03,2016,News,1,36,Heavy Rain,1.5
4337,,USA,no,-96.1058,30.9086,248620.08,2016,News,5,3500,Heavy Rain,2.0
4338,,CHINA,no,113.991,24.7041,383223.81,2016,News,5,17000,Heavy Rain,1.5
4339,FL-2016-000021-PAK,PAKISTAN,no,71.7788,33.0545,111748.39,2016,News,121,2400,Heavy Rain,1.5
4340,,ARGENTINA,no,-63.1227,-28.5633,199290.0,2016,News,0,1600,Heavy Rain,1.0
4341,,INDONESIA,no,101.669,-1.64626,75626.23,2016,News,3,500,Heavy Rain,1.0
4342,,NEW ZEALAND,no,172.213,-42.169,39333.76,2016,News,0,300,Heavy Rain,2.0
4343,,ETHIOPIA,no,41.6907,9.26816,244002.48,2016,News,28,2400,Heavy Rain,1.5
4344,,MALAWI,no,33.8223,-11.5543,57108.65,2016,News,10,300,Heavy Rain,1.0
4345,,SOMALIA,no,45.8476,9.16597,97755.61,2016,News,9,0,Heavy Rain,1.0
4346,,URUGUAY,yes,-58.2235,-31.1431,518692.93,2016,News,1,10000,Heavy Rain,2.0
4347,FL-2016-000037-SAU,OMAN,yes,53.5676,21.311,134747.93,2016,News,5,0,Heavy Rain,1.0
4348,,USA,no,-95.7347,32.0475,448237.11,2016,News,0,7,Heavy Rain,2.0
4349,,RUSSIA,no,59.8029,61.9672,1834048.3,2016,News,0,3200,Snow & Ice,1.5
4350,,URUGUAY,no,-56.1946,-32.4347,126653.11,2016,News,10,10000,Heavy Rain,2.0
4351,,ANGOLA,no,13.978,-8.32104,59745.82,2016,News,19,3200,Heavy Rain,1.0
4352,,KENYA,yes,38.3442,-4.71451,117235.21,2016,News,0,0,Tropical Cyclone,1.0
4355,,INDIA,yes,95.6068,27.464,70517.68,2016,Flood List,18,3000,Heavy Rain,1.5
4353,,RWANDA,no,30.0118,-2.0565,18269.24,2016,Flood LIst,49,2000,Heavy Rain,1.5
4354,,DOMINICAN REPUBLIC,yes,-71.1644,18.9942,23311.63,2016,Flood List,5,3000,Heavy Rain,1.5
4356,FL-2016-000044-CHN,CHINA,no,112.952,24.7532,197079.53,2016,Flood List,60,67000,Heavy Rain,1.5
4357,,TANZANIA,no,35.9997,-6.89427,84214.63,2016,Flood List,5,14000,Heavy Rain,1.5
4358,,RUSSIA,no,47.0353,51.3145,80319.4,2016,DFO,0,0,Heavy Rain,1.0
4359,FL-2016-000056-USA,USA,no,-95.5367,30.8574,160371.39,2016,Flood List,11,0,Heavy Rain,1.5
4360,,GERMANY,no,10.217,48.4068,91554.92,2016,News,4,0,Heavy Rain,1.5
4361,,GHANA,no,-1.16503,6.41411,74506.4,2016,News,5,0,Heavy Rain,1.0
4362,,CANADA,no,-123.249,58.2924,176099.51,2016,News,0,300,Heavy Rain,1.0
4363,,JAPAN,no,130.99,32.6031,18480.56,2016,News,5,0,Heavy Rain,1.5
4364,FF-2016-000062-IND,INDONESIA,no,110.032,-7.47687,39127.45,2016,News,43,0,Heavy Rain,1.5
4365,FL-2016-000058-MMR,MYANMAR,no,95.2604,18.3158,93839.67,2016,News,16,25000,Heavy Rain,2.0
4366,,FRANCE,no,2.99188,48.0641,121606.09,2016,News,4,0,Heavy Rain,2.0
4367,,AUSTRALIA,no,145.663,-25.1971,789275.07,2016,News,0,0,Heavy Rain,1.5
4368,,USA,no,-80.5545,38.9452,57042.99,2016,News,25,2000,Heavy Rain,2.0
4369,,SUDAN,no,34.2429,12.5198,39617.88,2016,News,0,4000,Heavy Rain,1.0
4370,,CHINA,no,114.239,27.9757,720844.3,2016,News,128,230000,Heavy Rain,2.0
4371,,INDIA,no,93.949,27.068,135742.3,2016,News,30,1800,Heavy Rain,1.5
4372,,PAKISTAN,no,72.7933,36.1038,31431.28,2016,News,30,80,Heavy Rain,1.5
4373,FL-2016-000068-NPL,NEPAL,no,86.0311,27.5804,8685.95,2016,News,40,5376,Heavy Rain,1.5
4374,FL-2016-000072-SDN,SUDAN,no,29.5664,12.0017,541381.54,2016,News,114,100000,Heavy Rain,1.0
4375,,NICARAGUA,yes,-90.0437,16.0779,69294.34,2016,News,0,5000,Heavy Rain,1.0
4376,,MALAYSIA,no,101.075,5.1723,36060.09,2016,News,0,441,Heavy Rain,1.0
4377,,INDONESIA,no,122.305,-3.91272,16148.18,2016,News,0,1354,Heavy Rain,1.0
4378,,INDIA,no,80.8349,22.8107,167030.23,2016,News,20,15000,Heavy Rain,1.5
4379,,AUSTRALIA,no,146.752,-41.8093,27186.66,2016,News,0,0,Heavy Rain,1.0
4380,FL-2016-000091-NER,NIGER,yes,5.71366,15.9806,190126.21,2016,News,36,5600,Heavy Rain,1.0
4383,,INDIA,no,73.4119,21.7477,377732.88,2016,News,20,0,Heavy Rain,1.5
4384,FL-2016-000094-IND,INDIA,no,85.1898,25.6099,90613.74,2016,News,127,377097,Heavy Rain,1.5
4381,,SOUTH AFRICA,no,32.2882,-27.595,22841.14,2016,News,7,0,Heavy Rain,1.0
4385,FL-2016-000084-PHL,PHILIPPINES,no,123.517,7.96266,10618.16,2016,News,0,260000,Heavy Rain,1.0
4382,FL-2016-000075-BGD,BANGLADESH,no,90.0395,24.095,45667.11,2016,News,42,25000,Heavy Rain,1.5
4386,,USA,no,-77.2142,39.3339,4161.4,2016,News,2,0,Heavy Rain,2.0
4387,FL-2016-000077-BTN,BHUTAN,no,90.5344,27.1694,17884.1,2016,News,4,0,Heavy Rain,1.5
4389,,USA,no,-91.7757,43.0044,17367.94,2016,News,1,0,Heavy Rain,1.5
4388,,USA,no,-91.8005,29.9879,19554.02,2016,News,13,40000,Heavy Rain,2.0
4390,,THAILAND,no,96.8687,26.3474,62208.18,2016,News,0,0,Heavy Rain,1.0
4391,,MALI,no,5.09507,15.485,41985.87,2016,News,0,0,Heavy Rain,1.5
4392,,MEXICO,no,-93.8047,17.0711,127233.91,2016,News,13,600,Heavy Rain,1.0
4393,,USA,no,-82.7443,29.0656,92386.25,2016,News,2,0,Tropical Cyclone,1.0
4394,,INDONESIA,no,108.238,-7.04186,32276.01,2016,News,26,400,Heavy Rain,1.0
4395,,JAPAN,no,137.374,36.2072,139834.53,2016,News,0,600000,Tropical Cyclone,1.5
4396,TC-2016-000100-TWN,CHINA,yes,117.629,26.0905,355308.59,2016,News,15,1500,Tropical Cyclone,1.5
4397,FL-2016-000097-PRK,NORTH KOREA,no,128.813,41.0836,52546.01,2016,News,133,107000,Tropical Cyclone,1.5
4398,,GREECE,no,22.2918,37.418,20422.01,2016,News,4,200,Heavy Rain,1.5
4399,,AUSTRALIA,no,139.898,-33.2769,634200.41,2016,News,1,280,Heavy Rain,1.5
4400,,CANADA,no,-61.5887,45.5679,17108.71,2016,News,0,0,Heavy Rain,1.0
4401,,MEXICO,no,-104.964,23.6723,22329.12,2016,News,5,3000,Heavy Rain,1.0
4402,,USA,yes,-80.8949,33.0316,138622.34,2016,News,920,6000,Tropical Cyclone,2.0
4403,,THAILAND,no,100.395,14.8667,17187.43,2016,News,3,100000,Heavy Rain,1.5
4404,,SOUTH KOREA,yes,128.528,35.8029,25537.31,2016,News,7,0,Tropical Cyclone,1.5
4405,,INDIA,no,80.3401,17.6536,137435.4,2016,News,17,3000,Heavy Rain,1.5
4406,,UKRAINE,no,31.3479,47.2563,19889.49,2016,News,3,200,Heavy Rain,1.0
4407,,SPAIN,no,2.10111,41.5692,13988.78,2016,News,1,0,Heavy Rain,1.0
4408,,ROMANIA,yes,27.5622,45.151,57182.5,2016,News,1,300,Heavy Rain,1.0
4409,,AUSTRALIA,no,140.219,-34.2934,113091.29,2016,News,1,0,Heavy Rain,1.0
4410,,VIETNAM,no,107.68,16.0038,63641.54,2016,News,21,100000,Heavy Rain,2.0
4411,FL-2016-000114-EGY,EGYPT,no,34.7625,24.3954,28260.17,2016,News,22,0,Heavy Rain,1.5
4412,,ARGENTINA,yes,-55.6697,-34.6637,281856.22,2016,News,0,50,Heavy Rain,1.5
4413,,INDONESIA,no,123.245,0.64869,11225.49,2016,News,2,4500,Heavy Rain,1.0
4414,,MEXICO,no,-99.7926,23.273,322162.36,2016,News,2,300,Heavy Rain,1.0
4415,,HAITI,no,-72.5871,19.7388,4534.1,2016,News,10,0,Heavy Rain,1.0
4416,,DOMINICAN REPUBLIC,no,-70.1252,18.9199,30798.38,2016,News,0,20000,Heavy Rain,1.0
4417,,ALBANIA,yes,19.4463,42.2541,16543.1,2016,News,2,300,Heavy Rain,1.5
4419,,SPAIN,no,-4.48066,37.0601,68802.43,2016,News,0,2,Heavy Rain,1.5
4418,TC-2016-000125-CRI,COSTA RICA,yes,-85.1445,11.067,69965.95,2016,News,4000,13,Tropical Cyclone,1.5
4420,,COLOMBIA,no,-76.4842,2.80694,22578.75,2016,News,0,6,Heavy Rain,1.0
4421,,BOLIVIA,no,-65.894,-12.843,301195.25,2016,News,0,4,Heavy Rain,1.0
4422,,VIETNAM,no,108.572,12.7304,37984.59,2016,News,14,500,Heavy Rain,1.5
4423,,THAILAND,no,100.753,14.4448,67395.39,2016,News,11,0,Heavy Rain,1.5
4424,,MALAYSIA,no,102.56,5.12197,20485.81,2016,News,0,400,Heavy Rain,1.0
4425,,GREECE,yes,27.3395,38.7051,36417.46,2016,News,1,0,Heavy Rain,1.0
4426,,CONGO,yes,14.7203,-5.34759,162268.82,2016,News,50,4500,Heavy Rain,1.5
4427,,ARGENTINA,no,-59.8071,-33.7708,445992.61,2016,News,1,700,Heavy Rain,1.5
4428,,AUSTRALIA,no,133.489,-21.5215,1155717.36,2016,News,0,100,Heavy Rain,1.5
4429,FL-2016-000133-VNM,VIETNAM,no,107.805,15.4331,44341.22,2016,News,19,0,Heavy Rain,1.5
4430,,TURKEY,no,34.2182,38.4787,99220.22,2016,News,2,0,Heavy Rain,1.0
4431,,MALAYSIA,no,102.411,4.70029,43580.48,2016,News,0,25000,Heavy Rain,1.5
4432,FL-2017-000004-THA,THAILAND,no,100.061,7.30494,50020.11,2016,News,96,1000000,Heavy Rain,1.5
4433,,GERMANY,no,9.58328,54.7053,18991.85,2017,News,0,0,Tropical Cyclone,1.5
4434,,USA,no,-122.458,39.6236,107407.26,2017,News,0,0,Heavy Rain,1.5
4435,,BRAZIL,yes,-55.5512,-29.4094,386846.74,2017,News,0,0,Heavy Rain,1.0
4436,,PHILIPPINES,no,125.027,8.08572,46236.69,2017,News,4,13559,Heavy Rain,1.0
4437,,HONDURAS,no,-85.3672,15.5805,13364.22,2017,News,7,400,Heavy Rain,1.0
4438,,USA,no,-119.043,35.0839,74443.11,2017,News,0,0,Heavy Rain,1.0
4439,FL-2017-000012-MOZ,MOZAMBIQUE,no,34.5151,-20.7778,128096.69,2017,News,6,1200,Heavy Rain,1.5
4440,FL-2017-000010-PHL,PHILIPPINES,no,124.062,7.59046,30389.11,2017,News,13,334000,Heavy Rain,1.5
4441,,PERU,no,-77.573,-5.25083,288499.13,2017,News,1,12000,Heavy Rain,1.0
4442,,COLOMBIA,no,-76.2863,1.6911,117321.46,2017,News,0,280,Heavy Rain,1.0
4443,,MALAYSIA,no,102.461,3.93172,78809.78,2017,News,0,5000,Heavy Rain,1.0
4444,,USA,no,-120.825,38.804,126994.99,2017,News,5,14000,Heavy Rain,1.5
4445,,CHILE,no,-70.2489,-30.9395,183781.03,2017,News,3,1200,Heavy Rain,2.0
4446,FL-2017-000021-ZAF,SOUTH AFRICA,no,30.5561,-27.2717,226179.81,2017,News,3,0,Tropical Cyclone,1.0
4447,,INDONESIA,no,107.162,-7.0293,40253.83,2017,News,2,400,Heavy Rain,1.0
4448,,COLOMBIA,no,-72.6737,3.72258,128596.78,2017,News,1,2000,Heavy Rain,1.0
4449,FL-2017-000020-ZWE,ZIMBABWE,no,29.022,-18.6428,163760.91,2017,News,246,900,Tropical Cyclone,1.5
4450,FL-2017-000018-PER,PERU,no,-75.1481,-11.0042,810942.34,2017,News,78,70000,Heavy Rain,2.0
4451,,AUSTRALIA,no,150.76,-31.6956,138000.28,2017,News,1,0,Heavy Rain,1.0
4452,,BURUNDI,no,29.8386,-1.9573,18863.13,2017,News,6,640,Heavy Rain,1.0
4453,,SPAIN,no,-1.33823,38.0498,28021.28,2017,News,0,0,Heavy Rain,1.0
4454,,USA,no,-116.123,45.5453,75112.79,2017,News,0,0,Heavy Rain,1.0
4455,FL-2017-000027-NAM,NAMIBIA,no,17.0462,-20.5698,248928.28,2017,News,0,0,Heavy Rain,1.0
4456,MS-2017-000033-COL,COLOMBIA,no,-76.1131,2.18701,28634.32,2017,News,314,0,Heavy Rain,2.0
4457,,ANGOLA,no,13.6563,-8.71752,24002.58,2017,News,11,344,Heavy Rain,1.0
4458,TC-2017-000031-AUS,AUSTRALIA,yes,148.682,-21.975,258485.66,2017,News,6,20000,Tropical Cyclone,2.0
4459,,BANGLADESH,no,90.6828,24.3178,16281.3,2017,News,0,0,Heavy Rain,1.0
4460,,MALAWI,no,33.8718,-10.3642,24405.78,2017,News,4,0,Heavy Rain,1.0
4461,,NEW ZEALAND,no,176.79,-38.2042,23530.76,2017,News,0,2200,Heavy Rain,2.0
4462,,ARGENTINA,no,-67.9388,-45.9533,27377.03,2017,News,1,8000,Tropical Cyclone,1.5
4463,FL-2017-000038-IRN,IRAN,no,46.1693,37.7043,40807.87,2017,News,42,0,Heavy Rain,2.0
4464,FL-2017-000039-ARG,ARGENTINA,no,-62.6279,-27.4231,273962.64,2017,News,0,0,Heavy Rain,1.5
4465,FL-2017-000040-KAZ,KAZAKHSTAN,no,70.0468,51.2542,397487.68,2017,News,0,7000,Snow & Ice,1.5
4466,,BANGLADESH,yes,89.5446,25.3101,37654.52,2017,News,20,0,Heavy Rain,1.0
4467,,DOMINICAN REPUBLIC,yes,-69.853,18.9198,24676.67,2017,News,0,17145,Heavy Rain,1.5
4468,,USA,no,-91.1819,37.5744,482098.66,2017,News,0,0,Heavy Rain,1.5
4469,,USA,no,-81.5814,34.9912,133033.09,2017,News,1,0,Heavy Rain,1.5
4470,,CANADA,no,-74.4058,45.5748,79149.2,2017,News,0,3641,Heavy Rain,1.5
4471,,CHINA,no,112.952,23.8607,104160.82,2017,News,0,7000,Heavy Rain,1.0
4472,,KENYA,no,37.8802,-2.87879,55027.86,2017,News,13,6000,Heavy Rain,1.0
4473,,CHILE,no,-69.952,-27.1217,157698.57,2017,News,2,3000,Heavy Rain,1.5
4476,,SOUTH AFRICA,no,29.7149,-28.3624,213686.92,2017,News,1,300,Heavy Rain,1.0
4477,,USA,no,-86.3816,37.5473,69077.91,2017,News,0,0,Heavy Rain,1.0
4474,,SRI LANKA,no,80.8349,7.6124,42725.96,2017,News,0,212,Tropical Cyclone,1.5
4475,,URUGUAY,no,-57.4317,-31.8884,87427.72,2017,News,0,5600,Heavy Rain,1.5
4478,,GUYANA,no,-59.0153,3.81464,131888.36,2017,News,0,100,Heavy Rain,1.5
4479,FL-2017-000067-BRA,BRAZIL,no,-38.2308,-8.09623,266010.35,2017,News,7,50000,Heavy Rain,1.5
4480,,MEXICO,no,-96.4275,16.8247,89840.6,2017,News,0,0,Tropical Cyclone,1.0
4481,,HONDURAS,no,-87.2229,13.4982,5489.1,2017,News,0,0,Heavy Rain,1.0
4482,,TAIWAN,no,121.216,24.3022,16445.9,2017,News,1,4000,Heavy Rain,1.5
4483,FL-2017-000064-IND,INDIA,no,94.9387,27.6131,65387.73,2017,News,6,113,Heavy Rain,1.0
4484,LS-2017-000068-BGD,BANGLADESH,no,92.1427,22.2842,30486.14,2017,News,60,0,Heavy Rain,1.5
4485,,PHILIPPINES,no,125.249,7.76344,8703.64,2017,News,0,0,Heavy Rain,1.0
4486,FL-2017-000078-NER,NIGER,no,1.11137,13.7015,108198.36,2017,News,14,1000,Heavy Rain,1.5
4487,,CHILE,no,-70.9912,-33.4188,71430.43,2017,News,4,50,Heavy Rain,1.0
4488,,CHINA,no,112.853,25.9426,551384.88,2017,News,28,500000,Heavy Rain,1.5
4489,,PAKISTAN,no,72.3232,33.4014,222047.34,2017,News,11,1000,Heavy Rain,1.0
4490,,NEPAL,no,86.427,27.295,54260.54,2017,News,11,6000,Heavy Rain,1.0
4491,,FRANCE,no,3.33829,45.4855,45514.5,2017,News,1,160,Heavy Rain,1.0
4492,,NIGERIA,no,7.19827,10.079,24144.9,2017,News,8,0,Heavy Rain,1.5
4493,,USA,no,-111.62,34.2375,9110.64,2017,News,9,0,Heavy Rain,2.0
4494,,USA,no,-84.2042,38.4883,3337.42,2017,News,1,10,Heavy Rain,1.5
4495,,VENEZUELA,no,-67.5271,7.83511,122334.47,2017,News,0,1080,Heavy Rain,1.5
4496,FL-2017-000096-THA,THAILAND,no,98.9472,22.6775,20159.17,2017,News,15,0,Heavy Rain,1.0
4497,,JAPAN,no,140.417,39.0201,10724.25,2017,News,0,20000,Heavy Rain,1.5
4498,,INDIA,no,70.9375,21.898,31956.12,2017,News,94,3000,Heavy Rain,1.0
4499,,INDIA,no,88.0848,22.9061,43809.39,2017,News,39,47000,Heavy Rain,1.0
4500,FF-2017-000101-VNM,VIETNAM,no,105.158,21.6577,23949.6,2017,News,12,3600,Heavy Rain,1.0
4501,,PAKISTAN,no,74.0057,35.4339,42978.95,2017,News,5,0,Heavy Rain,1.5
4502,,RUSSIA,no,136.879,47.8978,228750.36,2017,News,0,3600,Heavy Rain,1.5
4505,TC-2017-000105-MEX,MEXICO,no,-99.5452,21.4878,193523.81,2017,News,0,0,Tropical Cyclone,1.0
4503,,GERMANY,no,9.92006,52.9946,25766.72,2017,News,0,12,Heavy Rain,1.5
4504,,NEW ZEALAND,no,170.978,-44.1524,32837.0,2017,News,0,880,Heavy Rain,1.5
4506,MS-2017-000109-SLE,SIERRA LEONE,no,-12.2501,8.40278,26999.44,2017,News,400,3000,Heavy Rain,1.5
4507,,INDIA,no,79.076,28.1657,421575.24,2017,News,253,422106,Heavy Rain,2.0
4508,FL-2017-000108-BGD,BANGLADESH,no,90.0148,24.5912,100009.94,2017,News,117,300000,Heavy Rain,1.5
4509,FL-2017-000107-NPL,NEPAL,no,83.8784,27.9409,64676.5,2017,News,62,1500,Heavy Rain,1.5
4510,,USA,no,-95.3388,30.1135,336227.02,2017,News,0,0,Tropical Cyclone,2.0
4511,,SUDAN,yes,29.6159,9.42341,986533.98,2017,News,0,0,Heavy Rain,1.0
4512,,UGANDA,no,33.0057,2.72692,59267.62,2017,News,0,2000,Heavy Rain,1.0
4513,,NORTHERN IRELAND,yes,-7.7468,54.3667,29170.95,2017,News,0,100,Heavy Rain,1.5
4514,,USA,no,-94.646,39.1877,4765.56,2017,News,1,36,Heavy Rain,1.5
4515,TC-2017-000120-CHN,CHINA,no,114.139,22.3851,19073.59,2017,News,16,0,Tropical Cyclone,2.0
4516,TC-2017-000132-CUB,USA,yes,-81.6252,28.5942,219532.85,2017,News,84,3000,Tropical Cyclone,2.0
4517,FL-2017-000126-NGA,NIGERIA,no,9.44993,8.16896,86946.56,2017,News,0,10000,Heavy Rain,1.0
4518,TC-2017-000131-VNM,VIETNAM,yes,108.139,15.5076,84598.57,2017,News,4,116000,Tropical Cyclone,2.0
4520,,JAPAN,no,139.808,37.0621,175093.97,2017,News,2,4000,Tropical Cyclone,1.5
4519,,NIGER,no,4.40226,14.6173,184437.33,2017,News,44,40000,Heavy Rain,1.0
4521,,ITALY,no,10.7366,43.0645,1332.63,2017,News,6,0,Heavy Rain,1.5
4522,,CROATIA,no,15.5739,44.0041,2047.01,2017,News,0,0,Heavy Rain,1.5
4523,TC-2017-0000136-ATG,USA,yes,-77.1771,21.4518,49677.14,2017,News,10,0,Tropical Cyclone,2.0
4524,TC-2017-000148-NIC,NICARAGUA,yes,-91.2314,31.1039,464442.54,2017,News,22,10000,Tropical Cyclone,1.5
4525,,MEXICO,no,-98.308,23.9167,57674.59,2017,News,2,800,Heavy Rain,1.5
4526,,CHINA,no,113.645,29.6123,283444.21,2017,News,8,20000,Heavy Rain,1.5
4527,,PHILIPPINES,no,123.171,10.5659,10299.67,2017,News,0,400,Heavy Rain,1.0
4528,,GREECE,no,25.8425,40.1622,254.371,2017,News,0,0,Heavy Rain,1.5
4529,,THAILAND,no,100.679,14.5935,101670.34,2017,News,10,1000,Heavy Rain,1.5
4530,,SOUTH AFRICA,no,30.4719,-29.8996,13534.74,2017,News,8,0,Heavy Rain,1.0
4531,FL-2017-000160-HND,NICARAGUA,yes,-87.8662,14.2919,322532.9,2017,News,5,150,Heavy Rain,1.5
4532,,INDIA,no,79.0039,10.489,50536.26,2017,News,4,4000,Heavy Rain,1.5
4533,TC-2017-000159-VNM,VIETNAM,no,108.572,12.9288,52429.68,2017,News,89,35000,Tropical Cyclone,2.0
4534,,MALAYSIA,no,101.026,5.2466,37944.0,2017,News,7,10000,Heavy Rain,2.0
4535,,AUSTRALIA,no,149.919,-23.4884,140813.2,2017,News,1,0,Heavy Rain,1.0
4536,,BULGARIA,no,26.5477,42.2012,18169.84,2017,News,3,0,Heavy Rain,1.0
4537,,COLOMBIA,no,-74.2573,3.12814,50404.63,2017,News,4,200,Heavy Rain,1.5
4538,,INDONESIA,no,109.117,-7.22858,27067.56,2017,News,9,12000,Heavy Rain,1.0
4539,,SRI LANKA,no,80.637,8.60428,22923.3,2017,News,0,1700,Heavy Rain,1.0
4540,,GREECE,no,23.529,38.2606,2571.04,2017,News,16,0,Heavy Rain,1.0
4541,,VIETNAM,no,108.399,11.6644,27646.32,2017,News,4,35000,Tropical Cyclone,1.0
4542,,SAUDI ARABIA,no,39.3648,22.7069,181054.82,2017,News,3,50,Heavy Rain,1.0
4543,,UNITED KINGDOM,yes,-6.85603,53.1025,29421.03,2017,News,0,100,Heavy Rain,1.0
4544,,INDONESIA,no,111.517,-7.52729,46292.08,2017,News,11,4000,Tropical Cyclone,1.0
4545,,MALAYSIA,no,102.362,5.22121,30370.85,2017,News,2,13000,Heavy Rain,1.0
4546,,THAILAND,no,100.184,8.34648,77766.75,2017,News,5,0,Heavy Rain,1.0
4547,,UNITED KINGDOM,yes,-1.88259,54.1661,40143.76,2017,News,0,100,Heavy Rain,1.5
4548,FL-2017-000-174-ALB,ALBANIA,no,15.2152,44.8847,10463.39,2017,News,1,4000,Heavy Rain,1.5
4549,,AUSTRALIA,no,144.772,-36.0305,128861.85,2017,News,0,50,Heavy Rain,1.0
4550,TC-2017-000172-LKA,SRI LANKA,no,80.7359,7.76105,52052.79,2017,News,13,5000,Tropical Cyclone,1.5
4551,,ITALY,no,10.5881,45.457,27560.36,2017,News,0,1000,Heavy Rain,1.5
4552,TC-2017-000180-PHL,PHILIPPINES,no,125.559,8.89113,47769.01,2017,News,27,230000,Tropical Cyclone,1.5
4553,,MALAWI,no,34.1563,-13.9097,11840.41,2017,News,6,0,Heavy Rain,1.0
4554,,OMAN,yes,55.9677,24.3598,50430.4,2017,News,3,200,Heavy Rain,1.0
4555,TC-2017-000182-PHL,PHILIPPINES,no,125.295,8.44529,49721.14,2017,News,160,140000,Tropical Cyclone,2.0
4556,,DEMOCRATIC REPUBLIC OF CONGO,no,15.1162,-4.35476,5597.13,2018,News,37,0,Heavy Rain,1.5
4557,,IRELAND,yes,-1.18977,49.2312,103273.7,2018,News,2,0,Tropical Cyclone,1.5
4558,,MALAYSIA,no,102.337,3.65883,117492.07,2018,News,2,12000,Heavy Rain,1.5
4559,TC-2018-0000001-MDG,MADAGASCAR,no,47.5302,-20.2392,166873.67,2018,News,6,15000,Tropical Cyclone,1.5
4560,,USA,no,-118.4,33.8689,12771.17,2018,News,15,1200,Heavy Rain,2.0
4561,,MAURITIUS,yes,55.5594,-21.1105,4748.54,2018,News,0,223,Tropical Cyclone,1.0
4562,,PARAGUAY,no,-57.5988,-25.312,2924.11,2018,News,0,5000,Heavy Rain,1.0
4563,,UNITED KINGDOM,yes,-3.97342,52.468,28304.83,2018,News,0,30,Heavy Rain,1.0
4564,,MOZAMBIQUE,no,38.8205,-14.5323,186617.34,2018,FloodLIst and GLIDE,14,28000,Heavy Rain,1.5
4565,,BURUNDI,no,29.987,-3.46966,18675.08,2018,FloodList,0,2000,Heavy Rain,1.0
4566,,FRANCE,no,1.60624,48.5107,72015.73,2018,FloodList,0,1000,Heavy Rain,1.5
4567,,MALAYSIA,no,113.447,3.13294,74295.74,2018,FloodList,0,4900,Heavy Rain,1.0
4568,,MALTA,no,14.4729,35.8663,139.894,2018,FloodList,0,0,Heavy Rain,1.5
4569,FL-2018-000014-ARG,ARGENTINA,no,-63.2465,-24.4842,234622.64,2018,FloodList and News,0,10000,Heavy Rain,1.5
4570,,MALAWI,no,33.847,-10.3514,25660.35,2018,FloodList,1,300,Heavy Rain,1.0
